Año	Mes	violence type	VictimsCount	Escalation	Intensity	Previous State
1998	11	VC	1496.0	1	1	A
1998	11	VI	231.0	1	1	I
1998	11	VS	1265.0	1	1	A
1998	12	VC	1096.0	-1	-1	A
1998	12	VI	80.0	-1	-1	A
1998	12	VS	1016.0	-1	-1	A
1999	1	VC	1466.0	1	1	I
1999	1	VI	79.0	-1	-1	I
1999	1	VS	1387.0	1	1	I
1999	2	VC	1154.0	-1	-1	A
1999	2	VI	128.0	1	-1	I
1999	2	VS	1026.0	-1	-1	A
1999	3	VC	1277.0	1	1	I
1999	3	VI	148.0	1	1	G
1999	3	VS	1129.0	1	1	I
1999	4	VC	1181.0	-1	-1	A
1999	4	VI	158.0	1	1	A
1999	4	VS	1023.0	-1	-1	A
1999	5	VC	1569.0	1	1	I
1999	5	VI	136.0	-1	-1	A
1999	5	VS	1433.0	1	1	I
1999	6	VC	1566.0	-1	1	A
1999	6	VI	225.0	1	1	I
1999	6	VS	1341.0	-1	1	A
1999	7	VC	1539.0	-1	1	C
1999	7	VI	229.0	1	1	A
1999	7	VS	1310.0	-1	1	C
1999	8	VC	1533.0	-1	1	C
1999	8	VI	186.0	-1	1	A
1999	8	VS	1347.0	1	1	C
1999	9	VC	1408.0	-1	1	C
1999	9	VI	131.0	-1	-1	C
1999	9	VS	1277.0	-1	1	A
1999	10	VC	1355.0	-1	1	C
1999	10	VI	110.0	-1	-1	I
1999	10	VS	1245.0	-1	1	C
1999	11	VC	1498.0	1	1	C
1999	11	VI	133.0	1	-1	I
1999	11	VS	1365.0	1	1	C
1999	12	VC	1610.0	1	1	A
1999	12	VI	183.0	1	1	G
1999	12	VS	1427.0	1	1	A
2000	1	VC	1906.0	1	1	A
2000	1	VI	189.0	1	1	A
2000	1	VS	1717.0	1	1	A
2000	2	VC	1692.0	-1	1	A
2000	2	VI	121.0	-1	-1	A
2000	2	VS	1571.0	-1	1	A
2000	3	VC	1928.0	1	1	C
2000	3	VI	201.0	1	1	I
2000	3	VS	1727.0	1	1	C
2000	4	VC	1692.0	-1	1	A
2000	4	VI	130.0	-1	-1	A
2000	4	VS	1562.0	-1	1	A
2000	5	VC	1735.0	1	1	C
2000	5	VI	153.0	1	1	I
2000	5	VS	1582.0	1	1	C
2000	6	VC	1855.0	1	1	A
2000	6	VI	184.0	1	1	A
2000	6	VS	1671.0	1	1	A
2000	7	VC	1811.0	-1	1	A
2000	7	VI	195.0	1	1	A
2000	7	VS	1616.0	-1	1	A
2000	8	VC	2039.0	1	1	C
2000	8	VI	167.0	-1	1	A
2000	8	VS	1872.0	1	1	C
2000	9	VC	2062.0	1	1	A
2000	9	VI	272.0	1	1	C
2000	9	VS	1790.0	-1	1	A
2000	10	VC	1750.0	-1	1	A
2000	10	VI	175.0	-1	1	A
2000	10	VS	1575.0	-1	1	C
2000	11	VC	2136.0	1	1	C
2000	11	VI	196.0	1	1	C
2000	11	VS	1940.0	1	1	C
2000	12	VC	1868.0	-1	1	A
2000	12	VI	179.0	-1	1	A
2000	12	VS	1689.0	-1	1	A
2001	1	VC	2355.0	1	1	C
2001	1	VI	262.0	1	1	C
2001	1	VS	2093.0	1	1	C
2001	2	VC	1899.0	-1	1	A
2001	2	VI	267.0	1	1	A
2001	2	VS	1632.0	-1	1	A
2001	3	VC	2204.0	1	1	C
2001	3	VI	350.0	1	1	A
2001	3	VS	1854.0	1	1	C
2001	4	VC	2162.0	-1	1	A
2001	4	VI	487.0	1	1	A
2001	4	VS	1675.0	-1	1	A
2001	5	VC	2128.0	-1	1	C
2001	5	VI	436.0	-1	1	A
2001	5	VS	1692.0	1	1	C
2001	6	VC	1795.0	-1	1	C
2001	6	VI	234.0	-1	1	C
2001	6	VS	1561.0	-1	1	A
2001	7	VC	1869.0	1	1	C
2001	7	VI	283.0	1	1	C
2001	7	VS	1586.0	1	1	C
2001	8	VC	2155.0	1	1	A
2001	8	VI	349.0	1	1	A
2001	8	VS	1806.0	1	1	A
2001	9	VC	1971.0	-1	1	A
2001	9	VI	307.0	-1	1	A
2001	9	VS	1664.0	-1	1	A
2001	10	VC	2156.0	1	1	C
2001	10	VI	278.0	-1	1	C
2001	10	VS	1878.0	1	1	C
2001	11	VC	2094.0	-1	1	A
2001	11	VI	236.0	-1	1	C
2001	11	VS	1858.0	-1	1	A
2001	12	VC	2462.0	1	1	C
2001	12	VI	440.0	1	1	C
2001	12	VS	2022.0	1	1	C
2002	1	VC	2424.0	-1	1	A
2002	1	VI	400.0	-1	1	A
2002	1	VS	2024.0	1	1	A
2002	2	VC	2155.0	-1	1	C
2002	2	VI	355.0	-1	1	C
2002	2	VS	1800.0	-1	1	A
2002	3	VC	2517.0	1	1	C
2002	3	VI	492.0	1	1	C
2002	3	VS	2025.0	1	1	C
2002	4	VC	2646.0	1	1	A
2002	4	VI	597.0	1	1	A
2002	4	VS	2049.0	1	1	A
2002	5	VC	2681.0	1	1	A
2002	5	VI	451.0	-1	1	A
2002	5	VS	2230.0	1	1	A
2002	6	VC	2382.0	-1	1	A
2002	6	VI	307.0	-1	1	C
2002	6	VS	2075.0	-1	1	A
2002	7	VC	2360.0	-1	1	C
2002	7	VI	395.0	1	1	C
2002	7	VS	1965.0	-1	1	C
2002	8	VC	2578.0	1	1	C
2002	8	VI	406.0	1	1	A
2002	8	VS	2172.0	1	1	C
2002	9	VC	2506.0	-1	1	A
2002	9	VI	639.0	1	1	A
2002	9	VS	1867.0	-1	1	A
2002	10	VC	2221.0	-1	1	C
2002	10	VI	413.0	-1	1	A
2002	10	VS	1808.0	-1	1	C
2002	11	VC	2167.0	-1	1	C
2002	11	VI	336.0	-1	1	C
2002	11	VS	1831.0	1	1	C
2002	12	VC	1793.0	-1	-1	C
2002	12	VI	265.0	-1	-1	C
2002	12	VS	1528.0	-1	-1	A
2003	1	VC	2066.0	1	-1	I
2003	1	VI	219.0	-1	-1	I
2003	1	VS	1847.0	1	1	I
2003	2	VC	2052.0	-1	-1	G
2003	2	VI	417.0	1	1	I
2003	2	VS	1635.0	-1	-1	A
2003	3	VC	2330.0	1	1	I
2003	3	VI	477.0	1	1	A
2003	3	VS	1853.0	1	1	I
2003	4	VC	1977.0	-1	-1	A
2003	4	VI	450.0	-1	1	A
2003	4	VS	1527.0	-1	-1	A
2003	5	VC	2205.0	1	1	I
2003	5	VI	512.0	1	1	C
2003	5	VS	1693.0	1	-1	I
2003	6	VC	1958.0	-1	-1	A
2003	6	VI	515.0	1	1	A
2003	6	VS	1443.0	-1	-1	G
2003	7	VC	1841.0	-1	-1	I
2003	7	VI	417.0	-1	1	A
2003	7	VS	1424.0	-1	-1	I
2003	8	VC	1890.0	1	-1	I
2003	8	VI	416.0	-1	1	C
2003	8	VS	1474.0	1	-1	I
2003	9	VC	1642.0	-1	-1	G
2003	9	VI	373.0	-1	1	C
2003	9	VS	1269.0	-1	-1	G
2003	10	VC	1417.0	-1	-1	I
2003	10	VI	170.0	-1	-1	C
2003	10	VS	1247.0	-1	-1	I
2003	11	VC	1477.0	1	-1	I
2003	11	VI	152.0	-1	-1	I
2003	11	VS	1325.0	1	-1	I
2003	12	VC	1423.0	-1	-1	G
2003	12	VI	195.0	1	-1	I
2003	12	VS	1228.0	-1	-1	G
2004	1	VC	1482.0	1	-1	I
2004	1	VI	207.0	1	-1	G
2004	1	VS	1275.0	1	-1	I
2004	2	VC	1375.0	-1	-1	G
2004	2	VI	244.0	1	-1	G
2004	2	VS	1131.0	-1	-1	G
2004	3	VC	1591.0	1	-1	I
2004	3	VI	287.0	1	-1	G
2004	3	VS	1304.0	1	-1	I
2004	4	VC	1375.0	-1	-1	G
2004	4	VI	149.0	-1	-1	G
2004	4	VS	1226.0	-1	-1	G
2004	5	VC	1492.0	1	-1	I
2004	5	VI	157.0	1	-1	I
2004	5	VS	1335.0	1	-1	I
2004	6	VC	1402.0	-1	-1	G
2004	6	VI	159.0	1	-1	G
2004	6	VS	1243.0	-1	-1	G
2004	7	VC	1260.0	-1	-1	I
2004	7	VI	190.0	1	-1	G
2004	7	VS	1070.0	-1	-1	I
2004	8	VC	1365.0	1	-1	I
2004	8	VI	193.0	1	-1	G
2004	8	VS	1172.0	1	-1	I
2004	9	VC	1164.0	-1	-1	G
2004	9	VI	164.0	-1	-1	G
2004	9	VS	1000.0	-1	-1	G
2004	10	VC	1055.0	-1	-1	I
2004	10	VI	142.0	-1	-1	I
2004	10	VS	913.0	-1	-1	I
2004	11	VC	1134.0	1	-1	I
2004	11	VI	146.0	1	-1	I
2004	11	VS	988.0	1	-1	I
2004	12	VC	1129.0	-1	-1	G
2004	12	VI	150.0	1	-1	G
2004	12	VS	979.0	-1	-1	G
2005	1	VC	1190.0	1	-1	I
2005	1	VI	222.0	1	-1	G
2005	1	VS	968.0	-1	-1	I
2005	2	VC	1081.0	-1	-1	G
2005	2	VI	276.0	1	-1	G
2005	2	VS	805.0	-1	-1	I
2005	3	VC	989.0	-1	-1	I
2005	3	VI	161.0	-1	-1	G
2005	3	VS	828.0	1	-1	I
2005	4	VC	989.0	0	-1	I
2005	4	VI	187.0	1	-1	I
2005	4	VS	802.0	-1	-1	G
2005	5	VC	1131.0	1	-1	H
2005	5	VI	191.0	1	-1	G
2005	5	VS	940.0	1	-1	I
2005	6	VC	983.0	-1	-1	G
2005	6	VI	177.0	-1	-1	G
2005	6	VS	806.0	-1	-1	G
2005	7	VC	942.0	-1	-1	I
2005	7	VI	202.0	1	-1	I
2005	7	VS	740.0	-1	-1	I
2005	8	VC	877.0	-1	-1	I
2005	8	VI	183.0	-1	-1	G
2005	8	VS	694.0	-1	-1	I
2005	9	VC	779.0	-1	-1	I
2005	9	VI	180.0	-1	-1	I
2005	9	VS	599.0	-1	-1	I
2005	10	VC	778.0	-1	-1	I
2005	10	VI	169.0	-1	-1	I
2005	10	VS	609.0	1	-1	I
2005	11	VC	771.0	-1	-1	I
2005	11	VI	102.0	-1	-1	I
2005	11	VS	669.0	1	-1	G
2005	12	VC	774.0	1	-1	I
2005	12	VI	192.0	1	-1	I
2005	12	VS	582.0	-1	-1	G
2006	1	VC	696.0	-1	-1	G
2006	1	VI	154.0	-1	-1	G
2006	1	VS	542.0	-1	-1	I
2006	2	VC	715.0	1	-1	I
2006	2	VI	195.0	1	-1	I
2006	2	VS	520.0	-1	-1	I
2006	3	VC	668.0	-1	-1	G
2006	3	VI	191.0	-1	-1	G
2006	3	VS	477.0	-1	-1	I
2006	4	VC	643.0	-1	-1	I
2006	4	VI	169.0	-1	-1	I
2006	4	VS	474.0	-1	-1	I
2006	5	VC	581.0	-1	-1	I
2006	5	VI	169.0	0	-1	I
2006	5	VS	412.0	-1	-1	I
2006	6	VC	549.0	-1	-1	I
2006	6	VI	108.0	-1	-1	H
2006	6	VS	441.0	1	-1	I
2006	7	VC	740.0	1	-1	I
2006	7	VI	277.0	1	1	I
2006	7	VS	463.0	1	-1	G
2006	8	VC	681.0	-1	-1	G
2006	8	VI	200.0	-1	1	A
2006	8	VS	481.0	1	-1	G
2006	9	VC	533.0	-1	-1	I
2006	9	VI	142.0	-1	-1	C
2006	9	VS	391.0	-1	-1	G
2006	10	VC	556.0	1	-1	I
2006	10	VI	128.0	-1	-1	I
2006	10	VS	428.0	1	-1	I
2006	11	VC	658.0	1	-1	G
2006	11	VI	187.0	1	1	I
2006	11	VS	471.0	1	-1	G
2006	12	VC	644.0	-1	-1	G
2006	12	VI	149.0	-1	-1	A
2006	12	VS	495.0	1	-1	G
2007	1	VC	578.0	-1	-1	I
2007	1	VI	118.0	-1	-1	I
2007	1	VS	460.0	-1	-1	G
2007	2	VC	544.0	-1	-1	I
2007	2	VI	137.0	1	-1	I
2007	2	VS	407.0	-1	-1	I
2007	3	VC	634.0	1	-1	I
2007	3	VI	172.0	1	1	G
2007	3	VS	462.0	1	-1	I
2007	4	VC	531.0	-1	-1	G
2007	4	VI	122.0	-1	-1	A
2007	4	VS	409.0	-1	-1	G
2007	5	VC	644.0	1	-1	I
2007	5	VI	256.0	1	1	I
2007	5	VS	388.0	-1	-1	I
2007	6	VC	563.0	-1	-1	G
2007	6	VI	133.0	-1	-1	A
2007	6	VS	430.0	1	-1	I
2007	7	VC	550.0	-1	-1	I
2007	7	VI	132.0	-1	-1	I
2007	7	VS	418.0	-1	-1	G
2007	8	VC	498.0	-1	-1	I
2007	8	VI	117.0	-1	-1	I
2007	8	VS	381.0	-1	-1	I
2007	9	VC	501.0	1	-1	I
2007	9	VI	159.0	1	-1	I
2007	9	VS	342.0	-1	-1	I
2007	10	VC	470.0	-1	-1	G
2007	10	VI	142.0	-1	-1	G
2007	10	VS	328.0	-1	-1	I
2007	11	VC	433.0	-1	-1	I
2007	11	VI	135.0	-1	-1	I
2007	11	VS	298.0	-1	-1	I
2007	12	VC	428.0	-1	-1	I
2007	12	VI	66.0	-1	-1	I
2007	12	VS	362.0	1	-1	I
2008	1	VC	519.0	1	-1	I
2008	1	VI	95.0	1	-1	I
2008	1	VS	424.0	1	-1	G
2008	2	VC	545.0	1	-1	G
2008	2	VI	216.0	1	1	G
2008	2	VS	329.0	-1	-1	G
2008	3	VC	502.0	-1	-1	G
2008	3	VI	139.0	-1	-1	A
2008	3	VS	363.0	1	-1	I
2008	4	VC	356.0	-1	-1	I
2008	4	VI	105.0	-1	-1	I
2008	4	VS	251.0	-1	-1	G
2008	5	VC	297.0	-1	-1	I
2008	5	VI	77.0	-1	-1	I
2008	5	VS	220.0	-1	-1	I
2008	6	VC	337.0	1	-1	I
2008	6	VI	99.0	1	-1	I
2008	6	VS	238.0	1	-1	I
2008	7	VC	443.0	1	-1	G
2008	7	VI	125.0	1	-1	G
2008	7	VS	318.0	1	-1	G
2008	8	VC	407.0	-1	-1	G
2008	8	VI	126.0	1	-1	G
2008	8	VS	281.0	-1	-1	G
2008	9	VC	356.0	-1	-1	I
2008	9	VI	126.0	0	-1	G
2008	9	VS	230.0	-1	-1	I
2008	10	VC	323.0	-1	-1	I
2008	10	VI	117.0	-1	-1	H
2008	10	VS	206.0	-1	-1	I
2008	11	VC	279.0	-1	-1	I
2008	11	VI	55.0	-1	-1	I
2008	11	VS	224.0	1	-1	I
2008	12	VC	307.0	1	-1	I
2008	12	VI	84.0	1	-1	I
2008	12	VS	223.0	-1	-1	G
2009	1	VC	299.0	-1	-1	G
2009	1	VI	94.0	1	-1	G
2009	1	VS	205.0	-1	-1	I
2009	2	VC	364.0	1	-1	I
2009	2	VI	136.0	1	-1	G
2009	2	VS	228.0	1	-1	I
2009	3	VC	445.0	1	-1	G
2009	3	VI	229.0	1	1	G
2009	3	VS	216.0	-1	-1	G
2009	4	VC	410.0	-1	-1	G
2009	4	VI	183.0	-1	1	A
2009	4	VS	227.0	1	-1	I
2009	5	VC	448.0	1	-1	I
2009	5	VI	252.0	1	1	C
2009	5	VS	196.0	-1	-1	G
2009	6	VC	377.0	-1	-1	G
2009	6	VI	224.0	-1	1	A
2009	6	VS	153.0	-1	-1	I
2009	7	VC	323.0	-1	-1	I
2009	7	VI	142.0	-1	-1	C
2009	7	VS	181.0	1	-1	I
2009	8	VC	331.0	1	-1	I
2009	8	VI	151.0	1	1	I
2009	8	VS	180.0	-1	-1	G
2009	9	VC	310.0	-1	-1	G
2009	9	VI	141.0	-1	1	A
2009	9	VS	169.0	-1	-1	I
2009	10	VC	382.0	1	-1	I
2009	10	VI	156.0	1	1	C
2009	10	VS	226.0	1	-1	I
2009	11	VC	330.0	-1	-1	G
2009	11	VI	156.0	0	1	A
2009	11	VS	174.0	-1	-1	G
2009	12	VC	287.0	-1	-1	I
2009	12	VI	138.0	-1	-1	B
2009	12	VS	149.0	-1	-1	I
2010	1	VC	364.0	1	-1	I
2010	1	VI	160.0	1	1	I
2010	1	VS	204.0	1	-1	I
2010	2	VC	240.0	-1	-1	G
2010	2	VI	115.0	-1	-1	A
2010	2	VS	125.0	-1	-1	G
2010	3	VC	352.0	1	-1	I
2010	3	VI	151.0	1	1	I
2010	3	VS	201.0	1	-1	I
2010	4	VC	336.0	-1	-1	G
2010	4	VI	203.0	1	1	A
2010	4	VS	133.0	-1	-1	G
2010	5	VC	339.0	1	-1	I
2010	5	VI	179.0	-1	1	A
2010	5	VS	160.0	1	-1	I
2010	6	VC	286.0	-1	-1	G
2010	6	VI	136.0	-1	-1	C
2010	6	VS	150.0	-1	-1	G
2010	7	VC	348.0	1	-1	I
2010	7	VI	178.0	1	1	I
2010	7	VS	170.0	1	-1	I
2010	8	VC	259.0	-1	-1	G
2010	8	VI	118.0	-1	-1	A
2010	8	VS	141.0	-1	-1	G
2010	9	VC	336.0	1	-1	I
2010	9	VI	178.0	1	1	I
2010	9	VS	158.0	1	-1	I
2010	10	VC	341.0	1	-1	G
2010	10	VI	172.0	-1	1	A
2010	10	VS	169.0	1	-1	G
2010	11	VC	373.0	1	1	G
2010	11	VI	212.0	1	1	C
2010	11	VS	161.0	-1	-1	G
2010	12	VC	186.0	-1	-1	A
2010	12	VI	57.0	-1	-1	A
2010	12	VS	129.0	-1	-1	I
2011	1	VC	240.0	1	-1	I
2011	1	VI	104.0	1	-1	I
2011	1	VS	136.0	1	-1	I
2011	2	VC	296.0	1	-1	G
2011	2	VI	165.0	1	1	G
2011	2	VS	131.0	-1	-1	G
2011	3	VC	318.0	1	-1	G
2011	3	VI	136.0	-1	-1	A
2011	3	VS	182.0	1	-1	I
2011	4	VC	236.0	-1	-1	G
2011	4	VI	106.0	-1	-1	I
2011	4	VS	130.0	-1	-1	G
2011	5	VC	299.0	1	-1	I
2011	5	VI	101.0	-1	-1	I
2011	5	VS	198.0	1	1	I
2011	6	VC	267.0	-1	-1	G
2011	6	VI	104.0	1	-1	I
2011	6	VS	163.0	-1	-1	A
2011	7	VC	242.0	-1	-1	I
2011	7	VI	85.0	-1	-1	G
2011	7	VS	157.0	-1	-1	I
2011	8	VC	285.0	1	-1	I
2011	8	VI	103.0	1	-1	I
2011	8	VS	182.0	1	1	I
2011	9	VC	242.0	-1	-1	G
2011	9	VI	93.0	-1	-1	G
2011	9	VS	149.0	-1	-1	A
2011	10	VC	234.0	-1	-1	I
2011	10	VI	92.0	-1	-1	I
2011	10	VS	142.0	-1	-1	I
2011	11	VC	214.0	-1	-1	I
2011	11	VI	57.0	-1	-1	I
2011	11	VS	157.0	1	-1	I
2011	12	VC	185.0	-1	-1	I
2011	12	VI	56.0	-1	-1	I
2011	12	VS	129.0	-1	-1	G
2012	1	VC	285.0	1	-1	I
2012	1	VI	87.0	1	-1	I
2012	1	VS	198.0	1	1	I
2012	2	VC	326.0	1	1	G
2012	2	VI	169.0	1	1	G
2012	2	VS	157.0	-1	-1	A
2012	3	VC	380.0	1	1	A
2012	3	VI	213.0	1	1	A
2012	3	VS	167.0	1	1	I
2012	4	VC	217.0	-1	-1	A
2012	4	VI	109.0	-1	-1	A
2012	4	VS	108.0	-1	-1	A
2012	5	VC	255.0	1	-1	I
2012	5	VI	105.0	-1	-1	I
2012	5	VS	150.0	1	-1	I
2012	6	VC	305.0	1	1	G
2012	6	VI	118.0	1	-1	I
2012	6	VS	187.0	1	1	G
2012	7	VC	262.0	-1	-1	A
2012	7	VI	99.0	-1	-1	G
2012	7	VS	163.0	-1	1	A
2012	8	VC	301.0	1	1	I
2012	8	VI	120.0	1	-1	I
2012	8	VS	181.0	1	1	C
2012	9	VC	302.0	1	1	A
2012	9	VI	141.0	1	1	G
2012	9	VS	161.0	-1	1	A
2012	10	VC	273.0	-1	-1	A
2012	10	VI	106.0	-1	-1	A
2012	10	VS	167.0	1	1	C
2012	11	VC	246.0	-1	-1	I
2012	11	VI	96.0	-1	-1	I
2012	11	VS	150.0	-1	-1	A
2012	12	VC	237.0	-1	-1	I
2012	12	VI	87.0	-1	-1	I
2012	12	VS	150.0	0	-1	I
2013	1	VC	226.0	-1	-1	I
2013	1	VI	82.0	-1	-1	I
2013	1	VS	144.0	-1	-1	H
2013	2	VC	294.0	1	1	I
2013	2	VI	162.0	1	1	I
2013	2	VS	132.0	-1	-1	I
2013	3	VC	217.0	-1	-1	A
2013	3	VI	84.0	-1	-1	A
2013	3	VS	133.0	1	-1	I
2013	4	VC	215.0	-1	-1	I
2013	4	VI	112.0	1	-1	I
2013	4	VS	103.0	-1	-1	G
2013	5	VC	206.0	-1	-1	I
2013	5	VI	104.0	-1	-1	G
2013	5	VS	102.0	-1	-1	I
2013	6	VC	152.0	-1	-1	I
2013	6	VI	67.0	-1	-1	I
2013	6	VS	85.0	-1	-1	I
2013	7	VC	195.0	1	-1	I
2013	7	VI	94.0	1	-1	I
2013	7	VS	101.0	1	-1	I
2013	8	VC	197.0	1	-1	G
2013	8	VI	82.0	-1	-1	G
2013	8	VS	115.0	1	-1	G
2013	9	VC	202.0	1	-1	G
2013	9	VI	90.0	1	-1	I
2013	9	VS	112.0	-1	-1	G
2013	10	VC	160.0	-1	-1	G
2013	10	VI	82.0	-1	-1	G
2013	10	VS	78.0	-1	-1	I
2013	11	VC	173.0	1	-1	I
2013	11	VI	69.0	-1	-1	I
2013	11	VS	104.0	1	-1	I
2013	12	VC	165.0	-1	-1	G
2013	12	VI	76.0	1	-1	I
2013	12	VS	89.0	-1	-1	G
2014	1	VC	183.0	1	-1	I
2014	1	VI	81.0	1	-1	G
2014	1	VS	102.0	1	-1	I
2014	2	VC	194.0	1	-1	G
2014	2	VI	79.0	-1	-1	G
2014	2	VS	115.0	1	-1	G
2014	3	VC	209.0	1	-1	G
2014	3	VI	63.0	-1	-1	I
2014	3	VS	146.0	1	1	G
2014	4	VC	156.0	-1	-1	G
2014	4	VI	60.0	-1	-1	I
2014	4	VS	96.0	-1	-1	A
2014	5	VC	191.0	1	-1	I
2014	5	VI	68.0	1	-1	I
2014	5	VS	123.0	1	-1	I
2014	6	VC	147.0	-1	-1	G
2014	6	VI	45.0	-1	-1	G
2014	6	VS	102.0	-1	-1	G
2014	7	VC	198.0	1	-1	I
2014	7	VI	62.0	1	-1	I
2014	7	VS	136.0	1	1	I
2014	8	VC	188.0	-1	-1	G
2014	8	VI	57.0	-1	-1	G
2014	8	VS	131.0	-1	-1	A
2014	9	VC	163.0	-1	-1	I
2014	9	VI	58.0	1	-1	I
2014	9	VS	105.0	-1	-1	I
2014	10	VC	178.0	1	-1	I
2014	10	VI	67.0	1	-1	G
2014	10	VS	111.0	1	-1	I
2014	11	VC	188.0	1	-1	G
2014	11	VI	63.0	-1	-1	G
2014	11	VS	125.0	1	-1	G
2014	12	VC	149.0	-1	-1	G
2014	12	VI	60.0	-1	-1	I
2014	12	VS	89.0	-1	-1	G
2015	1	VC	146.0	-1	-1	I
2015	1	VI	22.0	-1	-1	I
2015	1	VS	124.0	1	-1	I
2015	2	VC	125.0	-1	-1	I
2015	2	VI	35.0	1	-1	I
2015	2	VS	90.0	-1	-1	G
2015	3	VC	122.0	-1	-1	I
2015	3	VI	36.0	1	-1	G
2015	3	VS	86.0	-1	-1	I
2015	4	VC	121.0	-1	-1	I
2015	4	VI	43.0	1	-1	G
2015	4	VS	78.0	-1	-1	I
2015	5	VC	203.0	1	1	I
2015	5	VI	125.0	1	1	G
2015	5	VS	78.0	0	-1	I
2015	6	VC	124.0	-1	-1	A
2015	6	VI	55.0	-1	-1	A
2015	6	VS	69.0	-1	-1	H
2015	7	VC	237.0	1	1	I
2015	7	VI	42.0	-1	-1	I
2015	7	VS	195.0	1	1	I
2015	8	VC	85.0	-1	-1	A
2015	8	VI	31.0	-1	-1	I
2015	8	VS	54.0	-1	-1	A
2015	9	VC	87.0	1	-1	I
2015	9	VI	31.0	0	-1	I
2015	9	VS	56.0	1	-1	I
2015	10	VC	105.0	1	-1	G
2015	10	VI	52.0	1	-1	H
2015	10	VS	53.0	-1	-1	G
2015	11	VC	77.0	-1	-1	G
2015	11	VI	41.0	-1	-1	G
2015	11	VS	36.0	-1	-1	I
2015	12	VC	42.0	-1	-1	I
2015	12	VI	7.0	-1	-1	I
2015	12	VS	35.0	-1	-1	I
2016	1	VC	120.0	1	-1	I
2016	1	VI	12.0	1	-1	I
2016	1	VS	108.0	1	1	I
2016	2	VC	88.0	-1	-1	G
2016	2	VI	22.0	1	-1	G
2016	2	VS	66.0	-1	-1	A
2016	3	VC	90.0	1	-1	I
2016	3	VI	23.0	1	-1	G
2016	3	VS	67.0	1	-1	I
2016	4	VC	79.0	-1	-1	G
2016	4	VI	17.0	-1	-1	G
2016	4	VS	62.0	-1	-1	G
2016	5	VC	58.0	-1	-1	I
2016	5	VI	3.0	-1	-1	I
2016	5	VS	55.0	-1	-1	I
2016	6	VC	70.0	1	-1	I
2016	6	VI	5.0	1	-1	I
2016	6	VS	65.0	1	-1	I
2016	7	VC	63.0	-1	-1	G
2016	7	VI	8.0	1	-1	G
2016	7	VS	55.0	-1	-1	G
2016	8	VC	87.0	1	-1	I
2016	8	VI	9.0	1	-1	G
2016	8	VS	78.0	1	-1	I
2016	9	VC	55.0	-1	-1	G
2016	9	VI	5.0	-1	-1	G
2016	9	VS	50.0	-1	-1	G
2016	10	VC	58.0	1	-1	I
2016	10	VI	3.0	-1	-1	I
2016	10	VS	55.0	1	-1	I
2016	11	VC	84.0	1	-1	G
2016	11	VI	9.0	1	-1	I
2016	11	VS	75.0	1	-1	G
2016	12	VC	61.0	-1	-1	G
2016	12	VI	5.0	-1	-1	G
2016	12	VS	56.0	-1	-1	G
2017	1	VC	144.0	1	1	I
2017	1	VI	21.0	1	-1	I
2017	1	VS	123.0	1	1	I
2017	2	VC	127.0	-1	1	A
2017	2	VI	19.0	-1	-1	G
2017	2	VS	108.0	-1	1	A
2017	3	VC	106.0	-1	-1	C
2017	3	VI	21.0	1	-1	I
2017	3	VS	85.0	-1	-1	C
2017	4	VC	107.0	1	-1	I
2017	4	VI	17.0	-1	-1	G
2017	4	VS	90.0	1	1	I
2017	5	VC	99.0	-1	-1	G
2017	5	VI	33.0	1	1	I
2017	5	VS	66.0	-1	-1	A
2017	6	VC	102.0	1	-1	I
2017	6	VI	15.0	-1	-1	A
2017	6	VS	87.0	1	1	I
2017	7	VC	114.0	1	1	G
2017	7	VI	33.0	1	1	I
2017	7	VS	81.0	-1	-1	A
2017	8	VC	105.0	-1	-1	A
2017	8	VI	23.0	-1	-1	A
2017	8	VS	82.0	1	1	I
2017	9	VC	107.0	1	-1	I
2017	9	VI	39.0	1	1	I
2017	9	VS	68.0	-1	-1	A
2017	10	VC	119.0	1	1	G
2017	10	VI	29.0	-1	1	A
2017	10	VS	90.0	1	1	I
2017	11	VC	120.0	1	1	A
2017	11	VI	19.0	-1	-1	C
2017	11	VS	101.0	1	1	A
2017	12	VC	97.0	-1	-1	A
2017	12	VI	35.0	1	1	I
2017	12	VS	62.0	-1	-1	A
2018	1	VC	186.0	1	1	I
2018	1	VI	43.0	1	1	A
2018	1	VS	143.0	1	1	I
2018	2	VC	121.0	-1	1	A
2018	2	VI	36.0	-1	1	A
2018	2	VS	85.0	-1	1	A
2018	3	VC	140.0	1	1	C
2018	3	VI	43.0	1	1	C
2018	3	VS	97.0	1	1	C
2018	4	VC	82.0	-1	-1	A
2018	4	VI	17.0	-1	-1	A
2018	4	VS	65.0	-1	-1	A
2018	5	VC	93.0	1	-1	I
2018	5	VI	10.0	-1	-1	I
2018	5	VS	83.0	1	1	I
2018	6	VC	91.0	-1	-1	G
2018	6	VI	14.0	1	-1	I
2018	6	VS	77.0	-1	-1	A
2018	7	VC	148.0	1	1	I
2018	7	VI	23.0	1	1	G
2018	7	VS	125.0	1	1	I
2018	8	VC	129.0	-1	1	A
2018	8	VI	22.0	-1	1	A
2018	8	VS	107.0	-1	1	A
2018	9	VC	62.0	-1	-1	C
2018	9	VI	3.0	-1	-1	C
2018	9	VS	59.0	-1	-1	C
2018	10	VC	94.0	1	-1	I
