Año	Mes	violence type	VictimsCount	Escalation	Intensity	Previous State
1978	4	VS	7.0	-1	-1	C
1978	5	VC	20.0	1	1	I
1978	5	VI	0.0	0	0	E
1978	5	VS	20.0	1	1	I
1978	6	VC	10.0	-1	-1	A
1978	6	VI	1.0	1	1	E
1978	6	VS	9.0	-1	-1	A
1978	7	VC	17.0	1	1	I
1978	7	VI	0.0	-1	-1	A
1978	7	VS	17.0	1	1	I
1978	8	VC	27.0	1	1	A
1978	8	VI	1.0	1	1	I
1978	8	VS	26.0	1	1	A
1978	9	VC	32.0	1	1	A
1978	9	VI	0.0	-1	-1	A
1978	9	VS	32.0	1	1	A
1978	10	VC	10.0	-1	-1	A
1978	10	VI	0.0	0	-1	I
1978	10	VS	10.0	-1	-1	A
1978	11	VC	15.0	1	1	I
1978	11	VI	0.0	0	-1	H
1978	11	VS	15.0	1	1	I
1978	12	VC	7.0	-1	-1	A
1978	12	VI	0.0	0	-1	H
1978	12	VS	7.0	-1	-1	A
1979	1	VC	15.0	1	1	I
1979	1	VI	0.0	0	-1	H
1979	1	VS	15.0	1	1	I
1979	2	VC	13.0	-1	1	A
1979	2	VI	0.0	0	-1	H
1979	2	VS	13.0	-1	1	A
1979	3	VC	41.0	1	1	C
1979	3	VI	0.0	0	-1	H
1979	3	VS	41.0	1	1	C
1979	4	VC	20.0	-1	1	A
1979	4	VI	0.0	0	-1	H
1979	4	VS	20.0	-1	1	A
1979	5	VC	25.0	1	1	C
1979	5	VI	0.0	0	-1	H
1979	5	VS	25.0	1	1	C
1979	6	VC	42.0	1	1	A
1979	6	VI	0.0	0	-1	H
1979	6	VS	42.0	1	1	A
1979	7	VC	14.0	-1	-1	A
1979	7	VI	0.0	0	-1	H
1979	7	VS	14.0	-1	-1	A
1979	8	VC	11.0	-1	-1	I
1979	8	VI	0.0	0	-1	H
1979	8	VS	11.0	-1	-1	I
1979	9	VC	33.0	1	1	I
1979	9	VI	0.0	0	-1	H
1979	9	VS	33.0	1	1	I
1979	10	VC	14.0	-1	-1	A
1979	10	VI	0.0	0	-1	H
1979	10	VS	14.0	-1	-1	A
1979	11	VC	25.0	1	1	I
1979	11	VI	0.0	0	-1	H
1979	11	VS	25.0	1	1	I
1979	12	VC	25.0	0	1	A
1979	12	VI	0.0	0	-1	H
1979	12	VS	25.0	0	1	A
1980	1	VC	23.0	-1	1	B
1980	1	VI	0.0	0	-1	H
1980	1	VS	23.0	-1	1	B
1980	2	VC	29.0	1	1	C
1980	2	VI	0.0	0	-1	H
1980	2	VS	29.0	1	1	C
1980	3	VC	4.0	-1	-1	A
1980	3	VI	0.0	0	-1	H
1980	3	VS	4.0	-1	-1	A
1980	4	VC	13.0	1	-1	I
1980	4	VI	0.0	0	-1	H
1980	4	VS	13.0	1	-1	I
1980	5	VC	14.0	1	-1	G
1980	5	VI	0.0	0	-1	H
1980	5	VS	14.0	1	-1	G
1980	6	VC	15.0	1	-1	G
1980	6	VI	0.0	0	-1	H
1980	6	VS	15.0	1	-1	G
1980	7	VC	14.0	-1	-1	G
1980	7	VI	0.0	0	-1	H
1980	7	VS	14.0	-1	-1	G
1980	8	VC	33.0	1	1	I
1980	8	VI	0.0	0	-1	H
1980	8	VS	33.0	1	1	I
1980	9	VC	4.0	-1	-1	A
1980	9	VI	0.0	0	-1	H
1980	9	VS	4.0	-1	-1	A
1980	10	VC	17.0	1	-1	I
1980	10	VI	0.0	0	-1	H
1980	10	VS	17.0	1	-1	I
1980	11	VC	17.0	0	-1	G
1980	11	VI	0.0	0	-1	H
1980	11	VS	17.0	0	-1	G
1980	12	VC	25.0	1	1	H
1980	12	VI	0.0	0	-1	H
1980	12	VS	25.0	1	1	H
1981	1	VC	76.0	1	1	A
1981	1	VI	1.0	1	1	H
1981	1	VS	75.0	1	1	A
1981	2	VC	27.0	-1	1	A
1981	2	VI	0.0	-1	-1	A
1981	2	VS	27.0	-1	1	A
1981	3	VC	34.0	1	1	C
1981	3	VI	0.0	0	-1	I
1981	3	VS	34.0	1	1	C
1981	4	VC	28.0	-1	1	A
1981	4	VI	0.0	0	-1	H
1981	4	VS	28.0	-1	1	A
1981	5	VC	34.0	1	1	C
1981	5	VI	0.0	0	-1	H
1981	5	VS	34.0	1	1	C
1981	6	VC	15.0	-1	-1	A
1981	6	VI	0.0	0	-1	H
1981	6	VS	15.0	-1	-1	A
1981	7	VC	36.0	1	1	I
1981	7	VI	4.0	1	1	H
1981	7	VS	32.0	1	1	I
1981	8	VC	17.0	-1	-1	A
1981	8	VI	0.0	-1	-1	A
1981	8	VS	17.0	-1	-1	A
1981	9	VC	14.0	-1	-1	I
1981	9	VI	0.0	0	-1	I
1981	9	VS	14.0	-1	-1	I
1981	10	VC	68.0	1	1	I
1981	10	VI	1.0	1	1	H
1981	10	VS	67.0	1	1	I
1981	11	VC	37.0	-1	1	A
1981	11	VI	0.0	-1	-1	A
1981	11	VS	37.0	-1	1	A
1981	12	VC	46.0	1	1	C
1981	12	VI	0.0	0	-1	I
1981	12	VS	46.0	1	1	C
1982	1	VC	38.0	-1	1	A
1982	1	VI	0.0	0	-1	H
1982	1	VS	38.0	-1	1	A
1982	2	VC	31.0	-1	1	C
1982	2	VI	0.0	0	-1	H
1982	2	VS	31.0	-1	1	C
1982	3	VC	34.0	1	1	C
1982	3	VI	1.0	1	1	H
1982	3	VS	33.0	1	1	C
1982	4	VC	16.0	-1	-1	A
1982	4	VI	0.0	-1	-1	A
1982	4	VS	16.0	-1	-1	A
1982	5	VC	28.0	1	1	I
1982	5	VI	0.0	0	-1	I
1982	5	VS	28.0	1	1	I
1982	6	VC	50.0	1	1	A
1982	6	VI	0.0	0	-1	H
1982	6	VS	50.0	1	1	A
1982	7	VC	36.0	-1	1	A
1982	7	VI	0.0	0	-1	H
1982	7	VS	36.0	-1	1	A
1982	8	VC	63.0	1	1	C
1982	8	VI	0.0	0	-1	H
1982	8	VS	63.0	1	1	C
1982	9	VC	41.0	-1	1	A
1982	9	VI	0.0	0	-1	H
1982	9	VS	41.0	-1	1	A
1982	10	VC	55.0	1	1	C
1982	10	VI	0.0	0	-1	H
1982	10	VS	55.0	1	1	C
1982	11	VC	47.0	-1	1	A
1982	11	VI	1.0	1	1	H
1982	11	VS	46.0	-1	1	A
1982	12	VC	30.0	-1	-1	C
1982	12	VI	0.0	-1	-1	A
1982	12	VS	30.0	-1	-1	C
1983	1	VC	117.0	1	1	I
1983	1	VI	0.0	0	-1	I
1983	1	VS	117.0	1	1	I
1983	2	VC	95.0	-1	1	A
1983	2	VI	0.0	0	-1	H
1983	2	VS	95.0	-1	1	A
1983	3	VC	80.0	-1	1	C
1983	3	VI	0.0	0	-1	H
1983	3	VS	80.0	-1	1	C
1983	4	VC	92.0	1	1	C
1983	4	VI	0.0	0	-1	H
1983	4	VS	92.0	1	1	C
1983	5	VC	104.0	1	1	A
1983	5	VI	0.0	0	-1	H
1983	5	VS	104.0	1	1	A
1983	6	VC	93.0	-1	1	A
1983	6	VI	0.0	0	-1	H
1983	6	VS	93.0	-1	1	A
1983	7	VC	167.0	1	1	C
1983	7	VI	0.0	0	-1	H
1983	7	VS	167.0	1	1	C
1983	8	VC	134.0	-1	1	A
1983	8	VI	0.0	0	-1	H
1983	8	VS	134.0	-1	1	A
1983	9	VC	69.0	-1	1	C
1983	9	VI	0.0	0	-1	H
1983	9	VS	69.0	-1	1	C
1983	10	VC	51.0	-1	-1	C
1983	10	VI	0.0	0	-1	H
1983	10	VS	51.0	-1	-1	C
1983	11	VC	69.0	1	1	I
1983	11	VI	0.0	0	-1	H
1983	11	VS	69.0	1	1	I
1983	12	VC	42.0	-1	-1	A
1983	12	VI	0.0	0	-1	H
1983	12	VS	42.0	-1	-1	A
1984	1	VC	105.0	1	1	I
1984	1	VI	1.0	1	1	H
1984	1	VS	104.0	1	1	I
1984	2	VC	105.0	0	1	A
1984	2	VI	0.0	-1	-1	A
1984	2	VS	105.0	1	1	A
1984	3	VC	96.0	-1	1	B
1984	3	VI	1.0	1	1	I
1984	3	VS	95.0	-1	1	A
1984	4	VC	112.0	1	1	C
1984	4	VI	1.0	0	1	A
1984	4	VS	111.0	1	1	C
1984	5	VC	140.0	1	1	A
1984	5	VI	0.0	-1	-1	B
1984	5	VS	140.0	1	1	A
1984	6	VC	75.0	-1	1	A
1984	6	VI	0.0	0	-1	I
1984	6	VS	75.0	-1	1	A
1984	7	VC	94.0	1	1	C
1984	7	VI	2.0	1	1	H
1984	7	VS	92.0	1	1	C
1984	8	VC	108.0	1	1	A
1984	8	VI	0.0	-1	-1	A
1984	8	VS	108.0	1	1	A
1984	9	VC	73.0	-1	-1	A
1984	9	VI	1.0	1	1	I
1984	9	VS	72.0	-1	-1	A
1984	10	VC	110.0	1	1	I
1984	10	VI	0.0	-1	-1	A
1984	10	VS	110.0	1	1	I
1984	11	VC	81.0	-1	1	A
1984	11	VI	0.0	0	-1	I
1984	11	VS	81.0	-1	1	A
1984	12	VC	110.0	1	1	C
1984	12	VI	0.0	0	-1	H
1984	12	VS	110.0	1	1	C
1985	1	VC	136.0	1	1	A
1985	1	VI	0.0	0	-1	H
1985	1	VS	136.0	1	1	A
1985	2	VC	105.0	-1	1	A
1985	2	VI	0.0	0	-1	H
1985	2	VS	105.0	-1	1	A
1985	3	VC	162.0	1	1	C
1985	3	VI	0.0	0	-1	H
1985	3	VS	162.0	1	1	C
1985	4	VC	140.0	-1	1	A
1985	4	VI	1.0	1	1	H
1985	4	VS	139.0	-1	1	A
1985	5	VC	155.0	1	1	C
1985	5	VI	4.0	1	1	A
1985	5	VS	151.0	1	1	C
1985	6	VC	168.0	1	1	A
1985	6	VI	0.0	-1	-1	A
1985	6	VS	168.0	1	1	A
1985	7	VC	189.0	1	1	A
1985	7	VI	0.0	0	-1	I
1985	7	VS	189.0	1	1	A
1985	8	VC	147.0	-1	1	A
1985	8	VI	0.0	0	-1	H
1985	8	VS	147.0	-1	1	A
1985	9	VC	119.0	-1	1	C
1985	9	VI	2.0	1	1	H
1985	9	VS	117.0	-1	1	C
1985	10	VC	168.0	1	1	C
1985	10	VI	0.0	-1	-1	A
1985	10	VS	168.0	1	1	C
1985	11	VC	203.0	1	1	A
1985	11	VI	0.0	0	-1	I
1985	11	VS	203.0	1	1	A
1985	12	VC	361.0	1	1	A
1985	12	VI	0.0	0	-1	H
1985	12	VS	361.0	1	1	A
1986	1	VC	202.0	-1	1	A
1986	1	VI	0.0	0	-1	H
1986	1	VS	202.0	-1	1	A
1986	2	VC	109.0	-1	-1	C
1986	2	VI	0.0	0	-1	H
1986	2	VS	109.0	-1	-1	C
1986	3	VC	312.0	1	1	I
1986	3	VI	0.0	0	-1	H
1986	3	VS	312.0	1	1	I
1986	4	VC	184.0	-1	1	A
1986	4	VI	1.0	1	1	H
1986	4	VS	183.0	-1	1	A
1986	5	VC	148.0	-1	1	C
1986	5	VI	0.0	-1	-1	A
1986	5	VS	148.0	-1	1	C
1986	6	VC	211.0	1	1	C
1986	6	VI	0.0	0	-1	I
1986	6	VS	211.0	1	1	C
1986	7	VC	166.0	-1	1	A
1986	7	VI	0.0	0	-1	H
1986	7	VS	166.0	-1	1	A
1986	8	VC	187.0	1	1	C
1986	8	VI	0.0	0	-1	H
1986	8	VS	187.0	1	1	C
1986	9	VC	185.0	-1	1	A
1986	9	VI	0.0	0	-1	H
1986	9	VS	185.0	-1	1	A
1986	10	VC	166.0	-1	1	C
1986	10	VI	0.0	0	-1	H
1986	10	VS	166.0	-1	1	C
1986	11	VC	215.0	1	1	C
1986	11	VI	0.0	0	-1	H
1986	11	VS	215.0	1	1	C
1986	12	VC	215.0	0	1	A
1986	12	VI	0.0	0	-1	H
1986	12	VS	215.0	0	1	A
1987	1	VC	254.0	1	1	B
1987	1	VI	14.0	1	1	H
1987	1	VS	240.0	1	1	B
1987	2	VC	171.0	-1	1	A
1987	2	VI	0.0	-1	-1	A
1987	2	VS	171.0	-1	1	A
1987	3	VC	198.0	1	1	C
1987	3	VI	0.0	0	-1	I
1987	3	VS	198.0	1	1	C
1987	4	VC	216.0	1	1	A
1987	4	VI	1.0	1	1	H
1987	4	VS	215.0	1	1	A
1987	5	VC	196.0	-1	1	A
1987	5	VI	0.0	-1	-1	A
1987	5	VS	196.0	-1	1	A
1987	6	VC	171.0	-1	1	C
1987	6	VI	0.0	0	-1	I
1987	6	VS	171.0	-1	1	C
1987	7	VC	188.0	1	1	C
1987	7	VI	1.0	1	1	H
1987	7	VS	187.0	1	1	C
1987	8	VC	220.0	1	1	A
1987	8	VI	0.0	-1	-1	A
1987	8	VS	220.0	1	1	A
1987	9	VC	192.0	-1	1	A
1987	9	VI	1.0	1	1	I
1987	9	VS	191.0	-1	1	A
1987	10	VC	222.0	1	1	C
1987	10	VI	2.0	1	1	A
1987	10	VS	220.0	1	1	C
1987	11	VC	220.0	-1	1	A
1987	11	VI	0.0	-1	-1	A
1987	11	VS	220.0	0	1	A
1987	12	VC	251.0	1	1	C
1987	12	VI	0.0	0	-1	I
1987	12	VS	251.0	1	1	B
1988	1	VC	342.0	1	1	A
1988	1	VI	0.0	0	-1	H
1988	1	VS	342.0	1	1	A
1988	2	VC	434.0	1	1	A
1988	2	VI	0.0	0	-1	H
1988	2	VS	434.0	1	1	A
1988	3	VC	337.0	-1	1	A
1988	3	VI	6.0	1	1	H
1988	3	VS	331.0	-1	1	A
1988	4	VC	374.0	1	1	C
1988	4	VI	1.0	-1	1	A
1988	4	VS	373.0	1	1	C
1988	5	VC	302.0	-1	1	A
1988	5	VI	0.0	-1	-1	C
1988	5	VS	302.0	-1	1	A
1988	6	VC	337.0	1	1	C
1988	6	VI	0.0	0	-1	I
1988	6	VS	337.0	1	1	C
1988	7	VC	399.0	1	1	A
1988	7	VI	0.0	0	-1	H
1988	7	VS	399.0	1	1	A
1988	8	VC	409.0	1	1	A
1988	8	VI	0.0	0	-1	H
1988	8	VS	409.0	1	1	A
1988	9	VC	321.0	-1	1	A
1988	9	VI	0.0	0	-1	H
1988	9	VS	321.0	-1	1	A
1988	10	VC	377.0	1	1	C
1988	10	VI	0.0	0	-1	H
1988	10	VS	377.0	1	1	C
1988	11	VC	424.0	1	1	A
1988	11	VI	0.0	0	-1	H
1988	11	VS	424.0	1	1	A
1988	12	VC	462.0	1	1	A
1988	12	VI	0.0	0	-1	H
1988	12	VS	462.0	1	1	A
1989	1	VC	487.0	1	1	A
1989	1	VI	0.0	0	-1	H
1989	1	VS	487.0	1	1	A
1989	2	VC	404.0	-1	1	A
1989	2	VI	0.0	0	-1	H
1989	2	VS	404.0	-1	1	A
1989	3	VC	290.0	-1	1	C
1989	3	VI	2.0	1	1	H
1989	3	VS	288.0	-1	1	C
1989	4	VC	358.0	1	1	C
1989	4	VI	1.0	-1	1	A
1989	4	VS	357.0	1	1	C
1989	5	VC	373.0	1	1	A
1989	5	VI	0.0	-1	-1	C
1989	5	VS	373.0	1	1	A
1989	6	VC	345.0	-1	1	A
1989	6	VI	0.0	0	-1	I
1989	6	VS	345.0	-1	1	A
1989	7	VC	375.0	1	1	C
1989	7	VI	9.0	1	1	H
1989	7	VS	366.0	1	1	C
1989	8	VC	378.0	1	1	A
1989	8	VI	1.0	-1	-1	A
1989	8	VS	377.0	1	1	A
1989	9	VC	294.0	-1	-1	A
1989	9	VI	0.0	-1	-1	I
1989	9	VS	294.0	-1	-1	A
1989	10	VC	349.0	1	1	I
1989	10	VI	4.0	1	1	I
1989	10	VS	345.0	1	1	I
1989	11	VC	490.0	1	1	A
1989	11	VI	107.0	1	1	A
1989	11	VS	383.0	1	1	A
1989	12	VC	477.0	-1	1	A
1989	12	VI	64.0	-1	1	A
1989	12	VS	413.0	1	1	A
1990	1	VC	493.0	1	1	C
1990	1	VI	4.0	-1	-1	C
1990	1	VS	489.0	1	1	A
1990	2	VC	516.0	1	1	A
1990	2	VI	0.0	-1	-1	I
1990	2	VS	516.0	1	1	A
1990	3	VC	472.0	-1	1	A
1990	3	VI	0.0	0	-1	I
1990	3	VS	472.0	-1	1	A
1990	4	VC	416.0	-1	1	C
1990	4	VI	1.0	1	-1	H
1990	4	VS	415.0	-1	1	C
1990	5	VC	477.0	1	1	C
1990	5	VI	0.0	-1	-1	G
1990	5	VS	477.0	1	1	C
1990	6	VC	488.0	1	1	A
1990	6	VI	16.0	1	1	I
1990	6	VS	472.0	-1	1	A
1990	7	VC	530.0	1	1	A
1990	7	VI	0.0	-1	-1	A
1990	7	VS	530.0	1	1	C
1990	8	VC	458.0	-1	1	A
1990	8	VI	3.0	1	-1	I
1990	8	VS	455.0	-1	1	A
1990	9	VC	400.0	-1	1	C
1990	9	VI	8.0	1	1	G
1990	9	VS	392.0	-1	1	C
1990	10	VC	447.0	1	1	C
1990	10	VI	12.0	1	1	A
1990	10	VS	435.0	1	1	C
1990	11	VC	422.0	-1	1	A
1990	11	VI	1.0	-1	-1	A
1990	11	VS	421.0	-1	1	A
1990	12	VC	502.0	1	1	C
1990	12	VI	1.0	0	-1	I
1990	12	VS	501.0	1	1	C
1991	1	VC	588.0	1	1	A
1991	1	VI	2.0	1	-1	H
1991	1	VS	586.0	1	1	A
1991	2	VC	633.0	1	1	A
1991	2	VI	1.0	-1	-1	G
1991	2	VS	632.0	1	1	A
1991	3	VC	605.0	-1	1	A
1991	3	VI	2.0	1	-1	I
1991	3	VS	603.0	-1	1	A
1991	4	VC	530.0	-1	1	C
1991	4	VI	3.0	1	-1	G
1991	4	VS	527.0	-1	1	C
1991	5	VC	532.0	1	1	C
1991	5	VI	2.0	-1	-1	G
1991	5	VS	530.0	1	1	C
1991	6	VC	527.0	-1	1	A
1991	6	VI	9.0	1	1	I
1991	6	VS	518.0	-1	1	A
1991	7	VC	506.0	-1	1	C
1991	7	VI	2.0	-1	-1	A
1991	7	VS	504.0	-1	1	C
1991	8	VC	545.0	1	1	C
1991	8	VI	2.0	0	-1	I
1991	8	VS	543.0	1	1	C
1991	9	VC	601.0	1	1	A
1991	9	VI	1.0	-1	-1	H
1991	9	VS	600.0	1	1	A
1991	10	VC	499.0	-1	1	A
1991	10	VI	2.0	1	-1	I
1991	10	VS	497.0	-1	1	A
1991	11	VC	563.0	1	1	C
1991	11	VI	4.0	1	-1	G
1991	11	VS	559.0	1	1	C
1991	12	VC	577.0	1	1	A
1991	12	VI	4.0	0	-1	G
1991	12	VS	573.0	1	1	A
1992	1	VC	581.0	1	1	A
1992	1	VI	11.0	1	1	H
1992	1	VS	570.0	-1	1	A
1992	2	VC	480.0	-1	1	A
1992	2	VI	2.0	-1	-1	A
1992	2	VS	478.0	-1	1	C
1992	3	VC	482.0	1	1	C
1992	3	VI	8.0	1	1	I
1992	3	VS	474.0	-1	1	C
1992	4	VC	511.0	1	1	A
1992	4	VI	4.0	-1	-1	A
1992	4	VS	507.0	1	1	C
1992	5	VC	585.0	1	1	A
1992	5	VI	2.0	-1	-1	I
1992	5	VS	583.0	1	1	A
1992	6	VC	535.0	-1	1	A
1992	6	VI	6.0	1	-1	I
1992	6	VS	529.0	-1	1	A
1992	7	VC	626.0	1	1	C
1992	7	VI	2.0	-1	-1	G
1992	7	VS	624.0	1	1	C
1992	8	VC	608.0	-1	1	A
1992	8	VI	4.0	1	-1	I
1992	8	VS	604.0	-1	1	A
1992	9	VC	622.0	1	1	C
1992	9	VI	11.0	1	1	G
1992	9	VS	611.0	1	1	C
1992	10	VC	513.0	-1	-1	A
1992	10	VI	3.0	-1	-1	A
1992	10	VS	510.0	-1	-1	A
1992	11	VC	563.0	1	1	I
1992	11	VI	5.0	1	-1	I
1992	11	VS	558.0	1	1	I
1992	12	VC	609.0	1	1	A
1992	12	VI	2.0	-1	-1	G
1992	12	VS	607.0	1	1	A
1993	1	VC	608.0	-1	1	A
1993	1	VI	3.0	1	-1	I
1993	1	VS	605.0	-1	1	A
1993	2	VC	617.0	1	1	C
1993	2	VI	32.0	1	1	G
1993	2	VS	585.0	-1	1	C
1993	3	VC	565.0	-1	1	A
1993	3	VI	3.0	-1	-1	A
1993	3	VS	562.0	-1	1	C
1993	4	VC	512.0	-1	-1	C
1993	4	VI	11.0	1	1	I
1993	4	VS	501.0	-1	-1	C
1993	5	VC	509.0	-1	-1	I
1993	5	VI	5.0	-1	-1	A
1993	5	VS	504.0	1	-1	I
1993	6	VC	529.0	1	-1	I
1993	6	VI	1.0	-1	-1	I
1993	6	VS	528.0	1	-1	G
1993	7	VC	442.0	-1	-1	G
1993	7	VI	1.0	0	-1	I
1993	7	VS	441.0	-1	-1	G
1993	8	VC	487.0	1	-1	I
1993	8	VI	13.0	1	1	H
1993	8	VS	474.0	1	-1	I
1993	9	VC	479.0	-1	-1	G
1993	9	VI	6.0	-1	1	A
1993	9	VS	473.0	-1	-1	G
1993	10	VC	520.0	1	-1	I
1993	10	VI	3.0	-1	-1	C
1993	10	VS	517.0	1	-1	I
1993	11	VC	688.0	1	1	G
1993	11	VI	4.0	1	-1	I
1993	11	VS	684.0	1	1	G
1993	12	VC	651.0	-1	1	A
1993	12	VI	5.0	1	-1	G
1993	12	VS	646.0	-1	1	A
1994	1	VC	647.0	-1	1	C
1994	1	VI	3.0	-1	-1	G
1994	1	VS	644.0	-1	1	C
1994	2	VC	489.0	-1	-1	C
1994	2	VI	3.0	0	-1	I
1994	2	VS	486.0	-1	-1	C
1994	3	VC	519.0	1	-1	I
1994	3	VI	7.0	1	1	H
1994	3	VS	512.0	1	-1	I
1994	4	VC	524.0	1	-1	G
1994	4	VI	8.0	1	1	A
1994	4	VS	516.0	1	-1	G
1994	5	VC	479.0	-1	-1	G
1994	5	VI	2.0	-1	-1	A
1994	5	VS	477.0	-1	-1	G
1994	6	VC	562.0	1	1	I
1994	6	VI	0.0	-1	-1	I
1994	6	VS	562.0	1	1	I
1994	7	VC	514.0	-1	-1	A
1994	7	VI	5.0	1	-1	I
1994	7	VS	509.0	-1	-1	A
1994	8	VC	539.0	1	-1	I
1994	8	VI	6.0	1	1	G
1994	8	VS	533.0	1	-1	I
1994	9	VC	534.0	-1	-1	G
1994	9	VI	4.0	-1	-1	A
1994	9	VS	530.0	-1	-1	G
1994	10	VC	633.0	1	1	I
1994	10	VI	1.0	-1	-1	I
1994	10	VS	632.0	1	1	I
1994	11	VC	510.0	-1	-1	A
1994	11	VI	8.0	1	1	I
1994	11	VS	502.0	-1	-1	A
1994	12	VC	548.0	1	-1	I
1994	12	VI	2.0	-1	-1	A
1994	12	VS	546.0	1	1	I
1995	1	VC	727.0	1	1	G
1995	1	VI	1.0	-1	-1	I
1995	1	VS	726.0	1	1	A
1995	2	VC	550.0	-1	-1	A
1995	2	VI	2.0	1	-1	I
1995	2	VS	548.0	-1	-1	A
1995	3	VC	668.0	1	1	I
1995	3	VI	5.0	1	-1	G
1995	3	VS	663.0	1	1	I
1995	4	VC	569.0	-1	1	A
1995	4	VI	5.0	0	-1	G
1995	4	VS	564.0	-1	1	A
1995	5	VC	700.0	1	1	C
1995	5	VI	7.0	1	1	H
1995	5	VS	693.0	1	1	C
1995	6	VC	623.0	-1	1	A
1995	6	VI	29.0	1	1	A
1995	6	VS	594.0	-1	1	A
1995	7	VC	653.0	1	1	C
1995	7	VI	3.0	-1	-1	A
1995	7	VS	650.0	1	1	C
1995	8	VC	716.0	1	1	A
1995	8	VI	2.0	-1	-1	I
1995	8	VS	714.0	1	1	A
1995	9	VC	712.0	-1	1	A
1995	9	VI	2.0	0	-1	I
1995	9	VS	710.0	-1	1	A
1995	10	VC	581.0	-1	1	C
1995	10	VI	5.0	1	-1	H
1995	10	VS	576.0	-1	1	C
1995	11	VC	606.0	1	1	C
1995	11	VI	2.0	-1	-1	G
1995	11	VS	604.0	1	1	C
1995	12	VC	668.0	1	1	A
1995	12	VI	7.0	1	1	I
1995	12	VS	661.0	1	1	A
1996	1	VC	784.0	1	1	A
1996	1	VI	5.0	-1	-1	A
1996	1	VS	779.0	1	1	A
1996	2	VC	687.0	-1	1	A
1996	2	VI	2.0	-1	-1	I
1996	2	VS	685.0	-1	1	A
1996	3	VC	766.0	1	1	C
1996	3	VI	0.0	-1	-1	I
1996	3	VS	766.0	1	1	C
1996	4	VC	808.0	1	1	A
1996	4	VI	8.0	1	1	I
1996	4	VS	800.0	1	1	A
1996	5	VC	950.0	1	1	A
1996	5	VI	4.0	-1	-1	A
1996	5	VS	946.0	1	1	A
1996	6	VC	902.0	-1	1	A
1996	6	VI	4.0	0	-1	I
1996	6	VS	898.0	-1	1	A
1996	7	VC	961.0	1	1	C
1996	7	VI	6.0	1	1	H
1996	7	VS	955.0	1	1	C
1996	8	VC	929.0	-1	1	A
1996	8	VI	6.0	0	1	A
1996	8	VS	923.0	-1	1	A
1996	9	VC	863.0	-1	1	C
1996	9	VI	1.0	-1	-1	B
1996	9	VS	862.0	-1	1	C
1996	10	VC	951.0	1	1	C
1996	10	VI	3.0	1	-1	I
1996	10	VS	948.0	1	1	C
1996	11	VC	1015.0	1	1	A
1996	11	VI	2.0	-1	-1	G
1996	11	VS	1013.0	1	1	A
1996	12	VC	982.0	-1	1	A
1996	12	VI	9.0	1	1	I
1996	12	VS	973.0	-1	1	A
1997	1	VC	1152.0	1	1	C
1997	1	VI	7.0	-1	1	A
1997	1	VS	1145.0	1	1	C
1997	2	VC	1040.0	-1	1	A
1997	2	VI	19.0	1	1	C
1997	2	VS	1021.0	-1	1	A
1997	3	VC	1105.0	1	1	C
1997	3	VI	5.0	-1	-1	A
1997	3	VS	1100.0	1	1	C
1997	4	VC	986.0	-1	1	A
1997	4	VI	8.0	1	1	I
1997	4	VS	978.0	-1	1	A
1997	5	VC	1232.0	1	1	C
1997	5	VI	6.0	-1	1	A
1997	5	VS	1226.0	1	1	C
1997	6	VC	1170.0	-1	1	A
1997	6	VI	8.0	1	1	C
1997	6	VS	1162.0	-1	1	A
1997	7	VC	1136.0	-1	1	C
1997	7	VI	25.0	1	1	A
1997	7	VS	1111.0	-1	1	C
1997	8	VC	1228.0	1	1	C
1997	8	VI	4.0	-1	-1	A
1997	8	VS	1224.0	1	1	C
1997	9	VC	1256.0	1	1	A
1997	9	VI	12.0	1	1	I
1997	9	VS	1244.0	1	1	A
1997	10	VC	1049.0	-1	1	A
1997	10	VI	4.0	-1	-1	A
1997	10	VS	1045.0	-1	1	A
1997	11	VC	1128.0	1	1	C
1997	11	VI	3.0	-1	-1	I
1997	11	VS	1125.0	1	1	C
1997	12	VC	1077.0	-1	1	A
1997	12	VI	4.0	1	-1	I
1997	12	VS	1073.0	-1	1	A
1998	1	VC	1088.0	1	1	C
1998	1	VI	4.0	0	-1	G
1998	1	VS	1084.0	1	1	C
1998	2	VC	939.0	-1	1	A
1998	2	VI	22.0	1	1	H
1998	2	VS	917.0	-1	1	A
1998	3	VC	1212.0	1	1	C
1998	3	VI	2.0	-1	-1	A
1998	3	VS	1210.0	1	1	C
1998	4	VC	976.0	-1	1	A
1998	4	VI	2.0	0	-1	I
1998	4	VS	974.0	-1	1	A
1998	5	VC	1090.0	1	1	C
1998	5	VI	6.0	1	-1	H
1998	5	VS	1084.0	1	1	C
1998	6	VC	938.0	-1	-1	A
1998	6	VI	6.0	0	-1	G
1998	6	VS	932.0	-1	-1	A
1998	7	VC	1027.0	1	1	I
1998	7	VI	5.0	-1	-1	H
1998	7	VS	1022.0	1	1	I
1998	8	VC	1306.0	1	1	A
1998	8	VI	5.0	0	-1	I
1998	8	VS	1301.0	1	1	A
1998	9	VC	1086.0	-1	1	A
1998	9	VI	12.0	1	1	H
1998	9	VS	1074.0	-1	1	A
1998	10	VC	1230.0	1	1	C
1998	10	VI	4.0	-1	-1	A
1998	10	VS	1226.0	1	1	C
1998	11	VC	1254.0	1	1	A
1998	11	VI	6.0	1	-1	I
1998	11	VS	1248.0	1	1	A
