Año	Mes	violence type	CaseCount	Escalation	Intensity	Previous State
1999	1	VS	1539.0	1	1	I
1999	2	VC	1036.0	-1	-1	A
1999	2	VI	6.0	-1	-1	A
1999	2	VS	1030.0	-1	-1	A
1999	3	VC	1157.0	1	1	I
1999	3	VI	9.0	1	-1	I
1999	3	VS	1148.0	1	1	I
1999	4	VC	1032.0	-1	-1	A
1999	4	VI	19.0	1	1	G
1999	4	VS	1013.0	-1	-1	A
1999	5	VC	1256.0	1	1	I
1999	5	VI	12.0	-1	1	A
1999	5	VS	1244.0	1	1	I
1999	6	VC	1292.0	1	1	A
1999	6	VI	9.0	-1	-1	C
1999	6	VS	1283.0	1	1	A
1999	7	VC	1195.0	-1	1	A
1999	7	VI	14.0	1	1	I
1999	7	VS	1181.0	-1	1	A
1999	8	VC	1276.0	1	1	C
1999	8	VI	16.0	1	1	A
1999	8	VS	1260.0	1	1	C
1999	9	VC	1286.0	1	1	A
1999	9	VI	11.0	-1	0	A
1999	9	VS	1275.0	1	1	A
1999	10	VC	1314.0	1	1	A
1999	10	VI	9.0	-1	-1	F
1999	10	VS	1305.0	1	1	A
1999	11	VC	1407.0	1	1	A
1999	11	VI	15.0	1	1	I
1999	11	VS	1392.0	1	1	A
1999	12	VC	1418.0	1	1	A
1999	12	VI	23.0	1	1	A
1999	12	VS	1395.0	1	1	A
2000	1	VC	2198.0	1	1	A
2000	1	VI	65.0	1	1	A
2000	1	VS	2133.0	1	1	A
2000	2	VC	1619.0	-1	1	A
2000	2	VI	20.0	-1	1	A
2000	2	VS	1599.0	-1	1	A
2000	3	VC	1800.0	1	1	C
2000	3	VI	33.0	1	1	C
2000	3	VS	1767.0	1	1	C
2000	4	VC	1616.0	-1	1	A
2000	4	VI	36.0	1	1	A
2000	4	VS	1580.0	-1	1	A
2000	5	VC	1690.0	1	1	C
2000	5	VI	29.0	-1	1	A
2000	5	VS	1661.0	1	1	C
2000	6	VC	1729.0	1	1	A
2000	6	VI	34.0	1	1	C
2000	6	VS	1695.0	1	1	A
2000	7	VC	1583.0	-1	1	A
2000	7	VI	25.0	-1	1	A
2000	7	VS	1558.0	-1	1	A
2000	8	VC	1792.0	1	1	C
2000	8	VI	25.0	0	1	C
2000	8	VS	1767.0	1	1	C
2000	9	VC	1759.0	-1	1	A
2000	9	VI	25.0	0	1	B
2000	9	VS	1734.0	-1	1	A
2000	10	VC	1585.0	-1	1	C
2000	10	VI	11.0	-1	-1	B
2000	10	VS	1574.0	-1	1	C
2000	11	VC	1871.0	1	1	C
2000	11	VI	32.0	1	1	I
2000	11	VS	1839.0	1	1	C
2000	12	VC	1820.0	-1	1	A
2000	12	VI	40.0	1	1	A
2000	12	VS	1780.0	-1	1	A
2001	1	VC	2413.0	1	1	C
2001	1	VI	65.0	1	1	A
2001	1	VS	2348.0	1	1	C
2001	2	VC	1675.0	-1	1	A
2001	2	VI	42.0	-1	1	A
2001	2	VS	1633.0	-1	1	A
2001	3	VC	1910.0	1	1	C
2001	3	VI	40.0	-1	1	C
2001	3	VS	1870.0	1	1	C
2001	4	VC	1710.0	-1	1	A
2001	4	VI	36.0	-1	1	C
2001	4	VS	1674.0	-1	1	A
2001	5	VC	1765.0	1	1	C
2001	5	VI	40.0	1	1	C
2001	5	VS	1725.0	1	1	C
2001	6	VC	1752.0	-1	1	A
2001	6	VI	58.0	1	1	A
2001	6	VS	1694.0	-1	1	A
2001	7	VC	1605.0	-1	1	C
2001	7	VI	54.0	-1	1	A
2001	7	VS	1551.0	-1	1	C
2001	8	VC	1907.0	1	1	C
2001	8	VI	60.0	1	1	C
2001	8	VS	1847.0	1	1	C
2001	9	VC	1748.0	-1	1	A
2001	9	VI	41.0	-1	1	A
2001	9	VS	1707.0	-1	1	A
2001	10	VC	1875.0	1	1	C
2001	10	VI	39.0	-1	1	C
2001	10	VS	1836.0	1	1	C
2001	11	VC	1827.0	-1	1	A
2001	11	VI	55.0	1	1	C
2001	11	VS	1772.0	-1	1	A
2001	12	VC	1972.0	1	1	C
2001	12	VI	39.0	-1	1	A
2001	12	VS	1933.0	1	1	C
2002	1	VC	2554.0	1	1	A
2002	1	VI	103.0	1	1	C
2002	1	VS	2451.0	1	1	A
2002	2	VC	2022.0	-1	1	A
2002	2	VI	70.0	-1	1	A
2002	2	VS	1952.0	-1	1	A
2002	3	VC	2099.0	1	1	C
2002	3	VI	74.0	1	1	C
2002	3	VS	2025.0	1	1	C
2002	4	VC	2231.0	1	1	A
2002	4	VI	72.0	-1	1	A
2002	4	VS	2159.0	1	1	A
2002	5	VC	2334.0	1	1	A
2002	5	VI	92.0	1	1	C
2002	5	VS	2242.0	1	1	A
2002	6	VC	2301.0	-1	1	A
2002	6	VI	66.0	-1	1	A
2002	6	VS	2235.0	-1	1	A
2002	7	VC	2073.0	-1	1	C
2002	7	VI	54.0	-1	1	C
2002	7	VS	2019.0	-1	1	C
2002	8	VC	2198.0	1	1	C
2002	8	VI	89.0	1	1	C
2002	8	VS	2109.0	1	1	C
2002	9	VC	2050.0	-1	1	A
2002	9	VI	79.0	-1	1	A
2002	9	VS	1971.0	-1	1	A
2002	10	VC	1942.0	-1	1	C
2002	10	VI	63.0	-1	1	C
2002	10	VS	1879.0	-1	1	C
2002	11	VC	1955.0	1	1	C
2002	11	VI	61.0	-1	1	C
2002	11	VS	1894.0	1	1	C
2002	12	VC	1669.0	-1	-1	A
2002	12	VI	68.0	1	1	C
2002	12	VS	1601.0	-1	-1	A
2003	1	VC	2200.0	1	1	I
2003	1	VI	99.0	1	1	A
2003	1	VS	2101.0	1	1	I
2003	2	VC	1879.0	-1	-1	A
2003	2	VI	76.0	-1	1	A
2003	2	VS	1803.0	-1	-1	A
2003	3	VC	1977.0	1	1	I
2003	3	VI	79.0	1	1	C
2003	3	VS	1898.0	1	1	I
2003	4	VC	1621.0	-1	-1	A
2003	4	VI	91.0	1	1	A
2003	4	VS	1530.0	-1	-1	A
2003	5	VC	1844.0	1	-1	I
2003	5	VI	98.0	1	1	A
2003	5	VS	1746.0	1	-1	I
2003	6	VC	1656.0	-1	-1	G
2003	6	VI	134.0	1	1	A
2003	6	VS	1522.0	-1	-1	G
2003	7	VC	1643.0	-1	-1	I
2003	7	VI	131.0	-1	1	A
2003	7	VS	1512.0	-1	-1	I
2003	8	VC	1777.0	1	-1	I
2003	8	VI	92.0	-1	1	C
2003	8	VS	1685.0	1	-1	I
2003	9	VC	1453.0	-1	-1	G
2003	9	VI	101.0	1	1	C
2003	9	VS	1352.0	-1	-1	G
2003	10	VC	1466.0	1	-1	I
2003	10	VI	110.0	1	1	A
2003	10	VS	1356.0	1	-1	I
2003	11	VC	1533.0	1	-1	G
2003	11	VI	86.0	-1	1	A
2003	11	VS	1447.0	1	-1	G
2003	12	VC	1405.0	-1	-1	G
2003	12	VI	68.0	-1	-1	C
2003	12	VS	1337.0	-1	-1	G
2004	1	VC	1706.0	1	-1	I
2004	1	VI	140.0	1	1	I
2004	1	VS	1566.0	1	-1	I
2004	2	VC	1421.0	-1	-1	G
2004	2	VI	111.0	-1	1	A
2004	2	VS	1310.0	-1	-1	G
2004	3	VC	1541.0	1	-1	I
2004	3	VI	126.0	1	1	C
2004	3	VS	1415.0	1	-1	I
2004	4	VC	1462.0	-1	-1	G
2004	4	VI	114.0	-1	1	A
2004	4	VS	1348.0	-1	-1	G
2004	5	VC	1509.0	1	-1	I
2004	5	VI	117.0	1	1	C
2004	5	VS	1392.0	1	-1	I
2004	6	VC	1422.0	-1	-1	G
2004	6	VI	118.0	1	1	A
2004	6	VS	1304.0	-1	-1	G
2004	7	VC	1265.0	-1	-1	I
2004	7	VI	136.0	1	1	A
2004	7	VS	1129.0	-1	-1	I
2004	8	VC	1331.0	1	-1	I
2004	8	VI	97.0	-1	1	A
2004	8	VS	1234.0	1	-1	I
2004	9	VC	1235.0	-1	-1	G
2004	9	VI	134.0	1	1	C
2004	9	VS	1101.0	-1	-1	G
2004	10	VC	1197.0	-1	-1	I
2004	10	VI	147.0	1	1	A
2004	10	VS	1050.0	-1	-1	I
2004	11	VC	1199.0	1	-1	I
2004	11	VI	85.0	-1	-1	A
2004	11	VS	1114.0	1	-1	I
2004	12	VC	1198.0	-1	-1	G
2004	12	VI	115.0	1	1	I
2004	12	VS	1083.0	-1	-1	G
2005	1	VC	1273.0	1	-1	I
2005	1	VI	131.0	1	1	A
2005	1	VS	1142.0	1	-1	I
2005	2	VC	987.0	-1	-1	G
2005	2	VI	138.0	1	1	A
2005	2	VS	849.0	-1	-1	G
2005	3	VC	1014.0	1	-1	I
2005	3	VI	89.0	-1	-1	A
2005	3	VS	925.0	1	-1	I
2005	4	VC	956.0	-1	-1	G
2005	4	VI	100.0	1	-1	I
2005	4	VS	856.0	-1	-1	G
2005	5	VC	1094.0	1	-1	I
2005	5	VI	87.0	-1	-1	G
2005	5	VS	1007.0	1	-1	I
2005	6	VC	1026.0	-1	-1	G
2005	6	VI	92.0	1	-1	I
2005	6	VS	934.0	-1	-1	G
2005	7	VC	875.0	-1	-1	I
2005	7	VI	91.0	-1	-1	G
2005	7	VS	784.0	-1	-1	I
2005	8	VC	810.0	-1	-1	I
2005	8	VI	109.0	1	1	I
2005	8	VS	701.0	-1	-1	I
2005	9	VC	759.0	-1	-1	I
2005	9	VI	89.0	-1	-1	A
2005	9	VS	670.0	-1	-1	I
2005	10	VC	705.0	-1	-1	I
2005	10	VI	69.0	-1	-1	I
2005	10	VS	636.0	-1	-1	I
2005	11	VC	811.0	1	-1	I
2005	11	VI	93.0	1	-1	I
2005	11	VS	718.0	1	-1	I
2005	12	VC	767.0	-1	-1	G
2005	12	VI	111.0	1	1	G
2005	12	VS	656.0	-1	-1	G
2006	1	VC	782.0	1	-1	I
2006	1	VI	122.0	1	1	A
2006	1	VS	660.0	1	-1	I
2006	2	VC	617.0	-1	-1	G
2006	2	VI	127.0	1	1	A
2006	2	VS	490.0	-1	-1	G
2006	3	VC	591.0	-1	-1	I
2006	3	VI	126.0	-1	1	A
2006	3	VS	465.0	-1	-1	I
2006	4	VC	564.0	-1	-1	I
2006	4	VI	118.0	-1	1	C
2006	4	VS	446.0	-1	-1	I
2006	5	VC	540.0	-1	-1	I
2006	5	VI	110.0	-1	-1	C
2006	5	VS	430.0	-1	-1	I
2006	6	VC	567.0	1	-1	I
2006	6	VI	77.0	-1	-1	I
2006	6	VS	490.0	1	-1	I
2006	7	VC	549.0	-1	-1	G
2006	7	VI	105.0	1	-1	I
2006	7	VS	444.0	-1	-1	G
2006	8	VC	591.0	1	-1	I
2006	8	VI	118.0	1	1	G
2006	8	VS	473.0	1	-1	I
2006	9	VC	556.0	-1	-1	G
2006	9	VI	112.0	-1	1	A
2006	9	VS	444.0	-1	-1	G
2006	10	VC	553.0	-1	-1	I
2006	10	VI	96.0	-1	-1	C
2006	10	VS	457.0	1	-1	I
2006	11	VC	543.0	-1	-1	I
2006	11	VI	85.0	-1	-1	I
2006	11	VS	458.0	1	-1	G
2006	12	VC	542.0	-1	-1	I
2006	12	VI	84.0	-1	-1	I
2006	12	VS	458.0	0	-1	G
2007	1	VC	717.0	1	-1	I
2007	1	VI	127.0	1	1	I
2007	1	VS	590.0	1	-1	H
2007	2	VC	500.0	-1	-1	G
2007	2	VI	103.0	-1	-1	A
2007	2	VS	397.0	-1	-1	G
2007	3	VC	540.0	1	-1	I
2007	3	VI	142.0	1	1	I
2007	3	VS	398.0	1	-1	I
2007	4	VC	481.0	-1	-1	G
2007	4	VI	103.0	-1	-1	A
2007	4	VS	378.0	-1	-1	G
2007	5	VC	495.0	1	-1	I
2007	5	VI	112.0	1	1	I
2007	5	VS	383.0	1	-1	I
2007	6	VC	463.0	-1	-1	G
2007	6	VI	88.0	-1	-1	A
2007	6	VS	375.0	-1	-1	G
2007	7	VC	469.0	1	-1	I
2007	7	VI	84.0	-1	-1	I
2007	7	VS	385.0	1	-1	I
2007	8	VC	399.0	-1	-1	G
2007	8	VI	86.0	1	-1	I
2007	8	VS	313.0	-1	-1	G
2007	9	VC	420.0	1	-1	I
2007	9	VI	93.0	1	-1	G
2007	9	VS	327.0	1	-1	I
2007	10	VC	423.0	1	-1	G
2007	10	VI	89.0	-1	-1	G
2007	10	VS	334.0	1	-1	G
2007	11	VC	410.0	-1	-1	G
2007	11	VI	71.0	-1	-1	I
2007	11	VS	339.0	1	-1	G
2007	12	VC	386.0	-1	-1	I
2007	12	VI	50.0	-1	-1	I
2007	12	VS	336.0	-1	-1	G
2008	1	VC	523.0	1	-1	I
2008	1	VI	96.0	1	-1	I
2008	1	VS	427.0	1	-1	I
2008	2	VC	453.0	-1	-1	G
2008	2	VI	147.0	1	1	G
2008	2	VS	306.0	-1	-1	G
2008	3	VC	414.0	-1	-1	I
2008	3	VI	92.0	-1	-1	A
2008	3	VS	322.0	1	-1	I
2008	4	VC	355.0	-1	-1	I
2008	4	VI	67.0	-1	-1	I
2008	4	VS	288.0	-1	-1	G
2008	5	VC	331.0	-1	-1	I
2008	5	VI	66.0	-1	-1	I
2008	5	VS	265.0	-1	-1	I
2008	6	VC	332.0	1	-1	I
2008	6	VI	74.0	1	-1	I
2008	6	VS	258.0	-1	-1	I
2008	7	VC	382.0	1	-1	G
2008	7	VI	95.0	1	-1	G
2008	7	VS	287.0	1	-1	I
2008	8	VC	400.0	1	-1	G
2008	8	VI	115.0	1	1	G
2008	8	VS	285.0	-1	-1	G
2008	9	VC	338.0	-1	-1	G
2008	9	VI	85.0	-1	-1	A
2008	9	VS	253.0	-1	-1	I
2008	10	VC	343.0	1	-1	I
2008	10	VI	89.0	1	-1	I
2008	10	VS	254.0	1	-1	I
2008	11	VC	328.0	-1	-1	G
2008	11	VI	50.0	-1	-1	G
2008	11	VS	278.0	1	-1	G
2008	12	VC	318.0	-1	-1	I
2008	12	VI	67.0	1	-1	I
2008	12	VS	251.0	-1	-1	G
2009	1	VC	392.0	1	-1	I
2009	1	VI	110.0	1	1	G
2009	1	VS	282.0	1	-1	I
2009	2	VC	325.0	-1	-1	G
2009	2	VI	78.0	-1	-1	A
2009	2	VS	247.0	-1	-1	G
2009	3	VC	393.0	1	-1	I
2009	3	VI	125.0	1	1	I
2009	3	VS	268.0	1	-1	I
2009	4	VC	405.0	1	-1	G
2009	4	VI	115.0	-1	1	A
2009	4	VS	290.0	1	-1	G
2009	5	VC	360.0	-1	-1	G
2009	5	VI	86.0	-1	-1	C
2009	5	VS	274.0	-1	-1	G
2009	6	VC	332.0	-1	-1	I
2009	6	VI	94.0	1	-1	I
2009	6	VS	238.0	-1	-1	I
2009	7	VC	346.0	1	-1	I
2009	7	VI	76.0	-1	-1	G
2009	7	VS	270.0	1	-1	I
2009	8	VC	325.0	-1	-1	G
2009	8	VI	75.0	-1	-1	I
2009	8	VS	250.0	-1	-1	G
2009	9	VC	318.0	-1	-1	I
2009	9	VI	92.0	1	1	I
2009	9	VS	226.0	-1	-1	I
2009	10	VC	340.0	1	-1	I
2009	10	VI	70.0	-1	-1	A
2009	10	VS	270.0	1	-1	I
2009	11	VC	312.0	-1	-1	G
2009	11	VI	71.0	1	-1	I
2009	11	VS	241.0	-1	-1	G
2009	12	VC	324.0	1	-1	I
2009	12	VI	90.0	1	-1	G
2009	12	VS	234.0	-1	-1	I
2010	1	VC	351.0	1	-1	G
2010	1	VI	92.0	1	1	G
2010	1	VS	259.0	1	-1	I
2010	2	VC	250.0	-1	-1	G
2010	2	VI	63.0	-1	-1	A
2010	2	VS	187.0	-1	-1	G
2010	3	VC	304.0	1	-1	I
2010	3	VI	84.0	1	-1	I
2010	3	VS	220.0	1	-1	I
2010	4	VC	351.0	1	-1	G
2010	4	VI	162.0	1	1	G
2010	4	VS	189.0	-1	-1	G
2010	5	VC	303.0	-1	-1	G
2010	5	VI	93.0	-1	1	A
2010	5	VS	210.0	1	-1	I
2010	6	VC	300.0	-1	-1	I
2010	6	VI	77.0	-1	-1	C
2010	6	VS	223.0	1	-1	G
2010	7	VC	260.0	-1	-1	I
2010	7	VI	63.0	-1	-1	I
2010	7	VS	197.0	-1	-1	G
2010	8	VC	294.0	1	-1	I
2010	8	VI	71.0	1	-1	I
2010	8	VS	223.0	1	-1	I
2010	9	VC	275.0	-1	-1	G
2010	9	VI	60.0	-1	-1	G
2010	9	VS	215.0	-1	-1	G
2010	10	VC	298.0	1	-1	I
2010	10	VI	97.0	1	1	I
2010	10	VS	201.0	-1	-1	I
2010	11	VC	334.0	1	-1	G
2010	11	VI	95.0	-1	1	A
2010	11	VS	239.0	1	-1	I
2010	12	VC	241.0	-1	-1	G
2010	12	VI	37.0	-1	-1	C
2010	12	VS	204.0	-1	-1	G
2011	1	VC	274.0	1	-1	I
2011	1	VI	81.0	1	-1	I
2011	1	VS	193.0	-1	-1	I
2011	2	VC	267.0	-1	-1	G
2011	2	VI	88.0	1	1	G
2011	2	VS	179.0	-1	-1	I
2011	3	VC	303.0	1	-1	I
2011	3	VI	73.0	-1	-1	A
2011	3	VS	230.0	1	-1	I
2011	4	VC	260.0	-1	-1	G
2011	4	VI	78.0	1	-1	I
2011	4	VS	182.0	-1	-1	G
2011	5	VC	328.0	1	1	I
2011	5	VI	81.0	1	-1	G
2011	5	VS	247.0	1	1	I
2011	6	VC	298.0	-1	-1	A
2011	6	VI	91.0	1	1	G
2011	6	VS	207.0	-1	-1	A
2011	7	VC	269.0	-1	-1	I
2011	7	VI	67.0	-1	-1	A
2011	7	VS	202.0	-1	-1	I
2011	8	VC	296.0	1	-1	I
2011	8	VI	69.0	1	-1	I
2011	8	VS	227.0	1	-1	I
2011	9	VC	259.0	-1	-1	G
2011	9	VI	57.0	-1	-1	G
2011	9	VS	202.0	-1	-1	G
2011	10	VC	238.0	-1	-1	I
2011	10	VI	48.0	-1	-1	I
2011	10	VS	190.0	-1	-1	I
2011	11	VC	281.0	1	-1	I
2011	11	VI	59.0	1	-1	I
2011	11	VS	222.0	1	-1	I
2011	12	VC	257.0	-1	-1	G
2011	12	VI	59.0	0	-1	G
2011	12	VS	198.0	-1	-1	G
2012	1	VC	309.0	1	1	I
2012	1	VI	70.0	1	-1	H
2012	1	VS	239.0	1	1	I
2012	2	VC	270.0	-1	-1	A
2012	2	VI	78.0	1	-1	G
2012	2	VS	192.0	-1	-1	A
2012	3	VC	237.0	-1	-1	I
2012	3	VI	49.0	-1	-1	G
2012	3	VS	188.0	-1	-1	I
2012	4	VC	207.0	-1	-1	I
2012	4	VI	48.0	-1	-1	I
2012	4	VS	159.0	-1	-1	I
2012	5	VC	253.0	1	-1	I
2012	5	VI	55.0	1	-1	I
2012	5	VS	198.0	1	-1	I
2012	6	VC	262.0	1	-1	G
2012	6	VI	66.0	1	-1	G
2012	6	VS	196.0	-1	-1	G
2012	7	VC	215.0	-1	-1	G
2012	7	VI	52.0	-1	-1	G
2012	7	VS	163.0	-1	-1	I
2012	8	VC	237.0	1	-1	I
2012	8	VI	60.0	1	-1	I
2012	8	VS	177.0	1	-1	I
2012	9	VC	250.0	1	-1	G
2012	9	VI	50.0	-1	-1	G
2012	9	VS	200.0	1	-1	G
2012	10	VC	226.0	-1	-1	G
2012	10	VI	51.0	1	-1	I
2012	10	VS	175.0	-1	-1	G
2012	11	VC	209.0	-1	-1	I
2012	11	VI	53.0	1	-1	G
2012	11	VS	156.0	-1	-1	I
2012	12	VC	181.0	-1	-1	I
2012	12	VI	31.0	-1	-1	G
2012	12	VS	150.0	-1	-1	I
2013	1	VC	162.0	-1	-1	I
2013	1	VI	50.0	1	-1	I
2013	1	VS	112.0	-1	-1	I
2013	2	VC	183.0	1	-1	I
2013	2	VI	58.0	1	-1	G
2013	2	VS	125.0	1	-1	I
2013	3	VC	169.0	-1	-1	G
2013	3	VI	46.0	-1	-1	G
2013	3	VS	123.0	-1	-1	G
2013	4	VC	136.0	-1	-1	I
2013	4	VI	45.0	-1	-1	I
2013	4	VS	91.0	-1	-1	I
2013	5	VC	127.0	-1	-1	I
2013	5	VI	45.0	0	-1	I
2013	5	VS	82.0	-1	-1	I
2013	6	VC	125.0	-1	-1	I
2013	6	VI	46.0	1	-1	H
2013	6	VS	79.0	-1	-1	I
2013	7	VC	135.0	1	-1	I
2013	7	VI	48.0	1	-1	G
2013	7	VS	87.0	1	-1	I
2013	8	VC	135.0	0	-1	G
2013	8	VI	33.0	-1	-1	G
2013	8	VS	102.0	1	-1	G
2013	9	VC	137.0	1	-1	H
2013	9	VI	35.0	1	-1	I
2013	9	VS	102.0	0	-1	G
2013	10	VC	110.0	-1	-1	G
2013	10	VI	35.0	0	-1	G
2013	10	VS	75.0	-1	-1	H
2013	11	VC	142.0	1	-1	I
2013	11	VI	40.0	1	-1	H
2013	11	VS	102.0	1	-1	I
2013	12	VC	122.0	-1	-1	G
2013	12	VI	37.0	-1	-1	G
2013	12	VS	85.0	-1	-1	G
2014	1	VC	140.0	1	-1	I
2014	1	VI	34.0	-1	-1	I
2014	1	VS	106.0	1	-1	I
2014	2	VC	136.0	-1	-1	G
2014	2	VI	30.0	-1	-1	I
2014	2	VS	106.0	0	-1	G
2014	3	VC	165.0	1	-1	I
2014	3	VI	40.0	1	-1	I
2014	3	VS	125.0	1	-1	H
2014	4	VC	135.0	-1	-1	G
2014	4	VI	41.0	1	-1	G
2014	4	VS	94.0	-1	-1	G
2014	5	VC	159.0	1	-1	I
2014	5	VI	41.0	0	-1	G
2014	5	VS	118.0	1	-1	I
2014	6	VC	135.0	-1	-1	G
2014	6	VI	32.0	-1	-1	H
2014	6	VS	103.0	-1	-1	G
2014	7	VC	169.0	1	-1	I
2014	7	VI	28.0	-1	-1	I
2014	7	VS	141.0	1	-1	I
2014	8	VC	156.0	-1	-1	G
2014	8	VI	25.0	-1	-1	I
2014	8	VS	131.0	-1	-1	G
2014	9	VC	150.0	-1	-1	I
2014	9	VI	40.0	1	-1	I
2014	9	VS	110.0	-1	-1	I
2014	10	VC	151.0	1	-1	I
2014	10	VI	29.0	-1	-1	G
2014	10	VS	122.0	1	-1	I
2014	11	VC	171.0	1	-1	G
2014	11	VI	47.0	1	1	I
2014	11	VS	124.0	1	-1	G
2014	12	VC	100.0	-1	-1	G
2014	12	VI	21.0	-1	-1	A
2014	12	VS	79.0	-1	-1	G
2015	1	VC	121.0	1	-1	I
2015	1	VI	18.0	-1	-1	I
2015	1	VS	103.0	1	-1	I
2015	2	VC	83.0	-1	-1	G
2015	2	VI	15.0	-1	-1	I
2015	2	VS	68.0	-1	-1	G
2015	3	VC	96.0	1	-1	I
2015	3	VI	26.0	1	-1	I
2015	3	VS	70.0	1	-1	I
2015	4	VC	73.0	-1	-1	G
2015	4	VI	17.0	-1	-1	G
2015	4	VS	56.0	-1	-1	G
2015	5	VC	114.0	1	-1	I
2015	5	VI	34.0	1	-1	I
2015	5	VS	80.0	1	-1	I
2015	6	VC	77.0	-1	-1	G
2015	6	VI	20.0	-1	-1	G
2015	6	VS	57.0	-1	-1	G
2015	7	VC	113.0	1	-1	I
2015	7	VI	23.0	1	-1	I
2015	7	VS	90.0	1	-1	I
2015	8	VC	67.0	-1	-1	G
2015	8	VI	16.0	-1	-1	G
2015	8	VS	51.0	-1	-1	G
2015	9	VC	64.0	-1	-1	I
2015	9	VI	8.0	-1	-1	I
2015	9	VS	56.0	1	-1	I
2015	10	VC	54.0	-1	-1	I
2015	10	VI	11.0	1	-1	I
2015	10	VS	43.0	-1	-1	G
2015	11	VC	45.0	-1	-1	I
2015	11	VI	10.0	-1	-1	G
2015	11	VS	35.0	-1	-1	I
2015	12	VC	44.0	-1	-1	I
2015	12	VI	13.0	1	-1	I
2015	12	VS	31.0	-1	-1	I
2016	1	VC	93.0	1	-1	I
2016	1	VI	16.0	1	-1	G
2016	1	VS	77.0	1	-1	I
2016	2	VC	77.0	-1	-1	G
2016	2	VI	16.0	0	-1	G
2016	2	VS	61.0	-1	-1	G
2016	3	VC	68.0	-1	-1	I
2016	3	VI	8.0	-1	-1	H
2016	3	VS	60.0	-1	-1	I
2016	4	VC	71.0	1	-1	I
2016	4	VI	9.0	1	-1	I
2016	4	VS	62.0	1	-1	I
2016	5	VC	49.0	-1	-1	G
2016	5	VI	2.0	-1	-1	G
2016	5	VS	47.0	-1	-1	G
2016	6	VC	55.0	1	-1	I
2016	6	VI	1.0	-1	-1	I
2016	6	VS	54.0	1	-1	I
2016	7	VC	47.0	-1	-1	G
2016	7	VI	6.0	1	-1	I
2016	7	VS	41.0	-1	-1	G
2016	8	VC	67.0	1	-1	I
2016	8	VI	11.0	1	-1	G
2016	8	VS	56.0	1	-1	I
2016	9	VC	49.0	-1	-1	G
2016	9	VI	3.0	-1	-1	G
2016	9	VS	46.0	-1	-1	G
2016	10	VC	53.0	1	-1	I
2016	10	VI	2.0	-1	-1	I
2016	10	VS	51.0	1	-1	I
2016	11	VC	60.0	1	-1	G
2016	11	VI	5.0	1	-1	I
2016	11	VS	55.0	1	-1	G
2016	12	VC	59.0	-1	-1	G
2016	12	VI	3.0	-1	-1	G
2016	12	VS	56.0	1	-1	G
2017	1	VC	109.0	1	1	I
2017	1	VI	12.0	1	-1	I
2017	1	VS	97.0	1	1	G
2017	2	VC	94.0	-1	-1	A
2017	2	VI	9.0	-1	-1	G
2017	2	VS	85.0	-1	1	A
2017	3	VC	87.0	-1	-1	I
2017	3	VI	21.0	1	1	I
2017	3	VS	66.0	-1	-1	C
2017	4	VC	98.0	1	1	I
2017	4	VI	25.0	1	1	A
2017	4	VS	73.0	1	-1	I
2017	5	VC	74.0	-1	-1	A
2017	5	VI	13.0	-1	-1	A
2017	5	VS	61.0	-1	-1	G
2017	6	VC	101.0	1	1	I
2017	6	VI	30.0	1	1	I
2017	6	VS	71.0	1	-1	I
2017	7	VC	72.0	-1	-1	A
2017	7	VI	16.0	-1	-1	A
2017	7	VS	56.0	-1	-1	G
2017	8	VC	87.0	1	1	I
2017	8	VI	21.0	1	1	I
2017	8	VS	66.0	1	-1	I
2017	9	VC	71.0	-1	-1	A
2017	9	VI	12.0	-1	-1	A
2017	9	VS	59.0	-1	-1	G
2017	10	VC	105.0	1	1	I
2017	10	VI	38.0	1	1	I
2017	10	VS	67.0	1	1	I
2017	11	VC	91.0	-1	1	A
2017	11	VI	20.0	-1	1	A
2017	11	VS	71.0	1	1	A
2017	12	VC	71.0	-1	-1	C
2017	12	VI	14.0	-1	-1	C
2017	12	VS	57.0	-1	-1	A
2018	1	VC	113.0	1	1	I
2018	1	VI	16.0	1	1	I
2018	1	VS	97.0	1	1	I
2018	2	VC	97.0	-1	1	A
2018	2	VI	29.0	1	1	A
2018	2	VS	68.0	-1	1	A
2018	3	VC	106.0	1	1	C
2018	3	VI	21.0	-1	1	A
2018	3	VS	85.0	1	1	C
2018	4	VC	63.0	-1	-1	A
2018	4	VI	5.0	-1	-1	C
2018	4	VS	58.0	-1	-1	A
2018	5	VC	78.0	1	1	I
2018	5	VI	9.0	1	-1	I
2018	5	VS	69.0	1	1	I
2018	6	VC	70.0	-1	-1	A
2018	6	VI	9.0	0	-1	G
2018	6	VS	61.0	-1	-1	A
2018	7	VC	100.0	1	1	I
2018	7	VI	11.0	1	-1	H
2018	7	VS	89.0	1	1	I
2018	8	VC	89.0	-1	1	A
2018	8	VI	9.0	-1	-1	G
2018	8	VS	80.0	-1	1	A
2018	9	VC	52.0	-1	-1	C
2018	9	VI	1.0	-1	-1	I
2018	9	VS	51.0	-1	-1	C
2018	10	VC	62.0	1	-1	I
2018	10	VI	6.0	1	-1	I
2018	10	VS	56.0	1	-1	I
2018	11	VC	64.0	1	-1	G
2018	11	VI	8.0	1	-1	G
2018	11	VS	56.0	0	-1	G
2018	12	VC	50.0	-1	-1	G
2018	12	VI	9.0	1	-1	G
2018	12	VS	41.0	-1	-1	H
2019	1	VC	85.0	1	1	I
